id,condiciones_clima,temperatura,temp_rocio,humedad,vel_viento,dir_viento,visibilidad,presion,precipitacion,niebla,lluvia,nieve
6239,llovizna,8.9,7.2,89.0,16.7,80,2.8,29.8,0.3,No,Si,No
6568,nublado,5.0,-2.2,60.0,18.5,310,16.1,29.8,,No,No,No
424,llovizna,14.4,13.3,93.0,16.7,160,4.0,29.5,0.5,No,Si,No
4346,llovizna,11.1,9.4,89.0,11.1,180,3.2,29.4,0.3,No,Si,No
7401,nublado,9.4,7.2,86.0,5.6,0,4.8,30.0,,No,No,No
764,despejado,-2.8,-13.3,45.0,11.1,310,16.1,30.1,,No,No,No
4419,despejado,6.7,0.0,63.0,0.0,0,16.1,30.2,,No,No,No
750,desconocido,13.0,9.0,77.0,,0,,,,No,No,No
3841,despejado,0.6,-12.2,38.0,14.8,300,16.1,29.9,,No,No,No
4993,nublado,21.7,20.6,93.0,0.0,0,9.7,29.8,,No,No,No
8139,despejado,17.8,8.9,56.0,,0,16.1,29.8,,No,No,No
2439,despejado,23.3,12.2,50.0,5.6,0,14.5,30.1,,No,No,No
2013,despejado,12.2,-4.4,31.0,14.8,230,16.1,30.0,,No,No,No
4429,despejado,10.0,1.1,54.0,9.3,290,16.1,29.9,,No,No,No
1695,despejado,17.8,3.9,40.0,9.3,320,16.1,30.3,,No,No,No
6723,llovizna,6.1,5.0,93.0,0.0,0,4.0,29.8,0.3,No,Si,No
1521,parcialmente nublado,8.3,-1.1,52.0,22.2,290,16.1,29.6,,No,No,No
7991,despejado,12.8,6.1,64.0,5.6,310,16.1,29.8,,No,No,No
1580,nublado,16.7,13.3,80.0,0.0,0,11.3,30.1,,No,No,No
2062,despejado,-0.6,-12.8,40.0,13.0,310,16.1,30.1,,No,No,No
5129,llovizna,17.8,11.7,67.0,9.3,190,8.0,29.9,0.3,No,Si,No
1683,llovizna,13.3,9.4,77.0,9.3,70,14.5,29.9,0.0,No,Si,No
6560,nublado,10.0,2.2,59.0,5.6,200,16.1,30.1,,No,No,No
2274,despejado,15.6,6.1,53.0,7.4,0,16.1,30.0,,No,No,No
2295,nublado,10.0,6.1,77.0,9.3,0,16.1,30.1,0.3,No,No,No
1677,principalmente_nublado,23.3,15.6,62.0,0.0,0,14.5,30.2,,No,No,No
7399,despejado,11.1,-2.8,38.0,5.6,0,16.1,30.2,,No,No,No
717,despejado,1.1,-10.6,42.0,18.5,310,16.1,30.3,,No,No,No
6557,despejado,18.9,4.4,38.0,5.6,0,16.1,30.2,,No,No,No
2624,despejado,1.7,-17.8,23.0,18.5,300,16.1,30.4,,No,No,No
3701,nieve ligera,-0.6,-3.3,82.0,7.4,70,2.8,30.1,0.0,No,No,Si
5829,lluvia,13.9,12.2,89.0,11.1,170,1.6,30.0,5.1,No,Si,No
154,nublado,10.6,5.6,71.0,0.0,0,16.1,29.5,,No,No,No
2375,nublado,10.0,-2.2,43.0,14.8,290,16.1,29.9,,No,No,No
1796,despejado,-2.2,-17.8,30.0,0.0,0,16.1,30.6,,No,No,No
7235,despejado,25.0,12.2,45.0,,0,16.1,29.8,,No,No,No
3551,nublado,7.8,5.6,86.0,9.3,10,8.0,29.8,,No,No,No
7465,nubes dispersas,3.3,-12.8,30.0,18.5,300,16.1,29.8,,No,No,No
4792,nublado,17.2,7.2,52.0,0.0,0,16.1,29.9,0.0,No,No,No
434,despejado,22.8,13.3,55.0,13.0,250,14.5,30.1,,No,No,No
6581,nublado,2.8,-3.3,65.0,5.6,310,16.1,29.9,,No,No,No
6351,principalmente_nublado,10.0,-2.8,41.0,14.8,290,16.1,29.9,,No,No,No
7936,nublado,6.7,-1.7,55.0,9.3,0,16.1,29.9,,No,No,No
8404,nublado,5.6,3.9,89.0,11.1,0,4.0,29.9,,No,No,No
3323,principalmente_nublado,19.4,11.7,61.0,14.8,60,16.1,30.3,,No,No,No
8377,nieve ligera,-3.9,-7.2,78.0,13.0,60,1.2,30.1,0.0,No,No,Si
6718,parcialmente nublado,8.3,-4.4,41.0,22.2,310,16.1,30.0,,No,No,No
4288,parcialmente nublado,5.0,-7.8,40.0,13.0,300,16.1,30.1,,No,No,No
3221,despejado,17.8,12.8,73.0,0.0,0,14.5,30.1,,No,No,No
8295,despejado,15.6,5.0,49.0,11.1,290,16.1,30.1,,No,No,No
6251,despejado,9.4,-6.1,33.0,7.4,0,16.1,30.1,,No,No,No
6958,despejado,6.7,0.0,63.0,5.6,0,16.1,30.1,,No,No,No
6283,nublado,6.1,3.3,82.0,16.7,250,14.5,30.0,,No,No,No
3747,nublado,16.7,8.3,58.0,7.4,0,16.1,29.8,,No,No,No
402,llovizna,11.7,7.2,74.0,13.0,170,4.8,29.8,0.5,No,Si,No
6007,nublado,7.2,5.0,86.0,9.3,0,16.1,29.8,,No,No,No
5618,nubes dispersas,1.7,-8.9,46.0,29.6,290,16.1,29.6,,No,No,No
7745,principalmente_nublado,12.8,3.3,53.0,9.3,0,16.1,29.4,,No,No,No
6854,nublado,2.2,0.0,86.0,31.5,70,6.4,30.2,0.8,No,No,No
1670,nublado,21.7,17.2,75.0,13.0,60,14.5,30.1,,No,No,No
6931,despejado,8.3,-1.1,52.0,16.7,250,14.5,29.9,,No,No,No
1269,despejado,9.4,0.0,52.0,14.8,180,16.1,30.2,,No,No,No
4574,despejado,11.1,1.1,50.0,13.0,240,16.1,29.8,,No,No,No
872,parcialmente nublado,25.6,16.1,56.0,7.4,0,14.5,30.0,,No,No,No
3878,nublado,3.3,-5.6,53.0,7.4,0,12.9,29.5,,No,No,No
5047,despejado,21.7,15.0,66.0,5.6,0,16.1,30.1,,No,No,No
5,lluvia,13.9,12.2,89.0,11.1,170,1.6,30.0,5.1,No,Si,No
6211,despejado,6.7,0.0,63.0,11.1,0,16.1,30.1,,No,No,No
7817,despejado,25.6,16.7,58.0,7.4,0,14.5,30.1,,No,No,No
3715,nublado,8.9,3.3,68.0,11.1,60,16.1,30.1,,No,No,No
56,despejado,15.0,-3.3,28.0,0.0,0,16.1,30.4,,No,No,No
76,nublado,8.3,3.9,74.0,14.8,290,16.1,29.5,,No,No,No
6578,nublado,8.9,5.0,77.0,9.3,0,16.1,29.7,,No,No,No
1977,bruma,32.2,18.9,45.0,11.1,0,9.7,30.1,,No,No,No
4987,despejado,5.0,-2.2,60.0,11.1,0,16.1,29.9,,No,No,No
3868,llovizna,6.7,-2.2,53.0,18.5,30,16.1,30.1,0.0,No,Si,No
8378,despejado,18.3,4.4,40.0,7.4,0,16.1,30.2,,No,No,No
3888,despejado,3.9,-8.3,41.0,9.3,0,16.1,30.0,,No,No,No
7094,nublado,11.0,9.0,88.0,7.4,90,4.8,29.9,,No,No,No
3294,despejado,26.7,20.6,69.0,5.6,0,16.1,29.7,,No,No,No
758,despejado,18.9,11.1,60.0,7.4,0,14.5,30.2,,No,No,No
4051,despejado,19.4,-13.3,10.0,11.1,340,16.1,30.2,,No,No,No
5198,nieve,-3.3,-6.1,81.0,14.8,60,0.8,30.4,0.5,No,No,Si
464,nublado,14.4,3.9,49.0,5.6,0,16.1,30.1,,No,No,No
2685,nubes dispersas,21.1,15.0,68.0,13.0,80,16.1,30.2,,No,No,No
4274,despejado,12.8,-1.1,38.0,9.3,270,16.1,29.9,,No,No,No
4699,despejado,-15.0,-26.1,39.0,16.7,310,16.1,30.3,,No,No,No
394,despejado,-3.3,-18.3,31.0,29.6,310,16.1,29.8,,No,No,No
6995,nublado,17.8,14.4,80.0,5.6,0,11.3,30.1,,No,No,No
2579,despejado,0.0,-11.7,42.0,5.6,280,16.1,30.1,,No,No,No
4435,nublado,12.8,11.7,93.0,13.0,180,9.7,29.6,2.5,No,No,No
2333,nublado,9.4,1.1,56.0,7.4,200,16.1,30.3,,No,No,No
218,llovizna,9.4,6.7,83.0,14.8,80,9.7,29.8,0.0,No,Si,No
6620,nublado,10.0,6.1,77.0,9.3,0,16.1,29.8,,No,No,No
5364,principalmente_nublado,8.3,-1.1,52.0,11.1,250,16.1,29.9,,No,No,No
891,despejado,19.4,11.7,61.0,7.4,0,16.1,30.3,,No,No,No
5019,nublado,7.8,6.1,89.0,11.1,100,4.8,29.7,0.5,No,No,No
849,despejado,10.6,-1.1,44.0,13.0,60,16.1,30.3,,No,No,No
8471,desconocido,,,,,0,,,,No,No,No
7616,despejado,28.3,21.1,65.0,7.4,0,14.5,29.8,,No,No,No
846,llovizna,18.3,17.2,93.0,9.3,0,3.2,29.8,1.0,No,Si,No
6626,despejado,12.8,-2.8,34.0,7.4,300,16.1,30.2,,No,No,No
3711,nublado,17.8,13.9,78.0,0.0,0,12.9,30.1,,No,No,No
3291,parcialmente nublado,1.7,-6.1,57.0,0.0,0,16.1,30.2,,No,No,No
3300,despejado,21.7,-2.8,19.0,,0,16.1,30.1,,No,No,No
6474,nublado,18.9,11.7,63.0,13.0,70,16.1,30.3,,No,No,No
6022,despejado,11.1,0.0,47.0,13.0,250,16.1,29.9,,No,No,No
925,nubes dispersas,3.3,-5.6,53.0,5.6,0,16.1,29.6,,No,No,No
4490,nublado,0.0,-3.9,75.0,16.7,50,16.1,30.1,0.0,No,No,No
6498,despejado,0.0,-12.2,40.0,13.0,310,16.1,30.0,,No,No,No
3140,desconocido,17.2,16.9,98.0,,0,,,,No,No,No
5462,nublado,11.7,-3.9,34.0,9.3,0,16.1,29.8,,No,No,No
6162,despejado,23.3,16.7,66.0,0.0,0,12.9,29.9,,No,No,No
371,nieve ligera,1.7,-3.3,70.0,13.0,90,2.4,30.0,0.0,No,No,Si
5997,parcialmente nublado,8.3,-1.1,52.0,13.0,240,16.1,29.9,,No,No,No
4003,nublado,3.9,-3.9,57.0,14.8,320,16.1,30.0,,No,No,No
289,despejado,21.7,2.2,28.0,13.0,50,16.1,30.0,,No,No,No
6945,nublado,6.1,3.3,82.0,16.7,250,14.5,30.0,,No,No,No
7889,nublado,9.4,-0.6,50.0,14.8,60,16.1,30.1,,No,No,No
1411,despejado,4.4,-10.6,33.0,11.1,0,16.1,30.0,,No,No,No
2109,despejado,25.6,13.3,46.0,5.6,280,16.1,30.1,,No,No,No
1083,despejado,0.0,-15.0,32.0,0.0,0,16.1,30.4,,No,No,No
4500,desconocido,16.0,5.0,48.0,,0,,,,No,No,No
3335,despejado,-2.2,-17.8,30.0,5.6,0,16.1,30.6,,No,No,No
5982,despejado,12.8,-2.8,34.0,7.4,0,16.1,29.8,,No,No,No
4903,nieve,-0.6,-1.7,92.0,13.0,40,0.4,30.1,1.0,Si,No,Si
5046,nublado,6.7,-4.4,45.0,,0,16.1,30.0,,No,No,No
7872,bruma,22.2,17.8,76.0,5.6,270,8.0,30.0,,No,No,No
4144,nublado,12.8,6.1,64.0,16.7,40,16.1,29.6,,No,No,No
8302,despejado,25.6,15.0,52.0,7.4,0,14.5,30.1,,No,No,No
4382,nublado,10.0,6.7,80.0,,0,16.1,30.1,,No,No,No
748,bruma,29.4,22.8,67.0,7.4,0,9.7,29.7,,No,No,No
6435,nublado,8.9,5.0,77.0,9.3,0,16.1,29.7,,No,No,No
2329,despejado,26.7,12.8,42.0,13.0,240,14.5,29.7,,No,No,No
5272,despejado,13.9,-3.9,29.0,13.0,240,16.1,29.8,,No,No,No
4565,nieve ligera,-2.8,-10.0,58.0,14.8,60,4.0,30.1,0.0,No,No,Si
2575,nublado,20.6,19.4,93.0,7.4,0,4.0,29.7,,No,No,No
2857,nublado,10.6,6.1,74.0,22.2,60,16.1,29.8,,No,No,No
6812,despejado,8.9,-1.1,50.0,7.4,50,16.1,30.5,,No,No,No
4633,bruma,6.1,2.2,76.0,25.9,60,9.7,30.1,0.0,No,No,No
7137,despejado,3.9,-8.3,41.0,9.3,0,16.1,30.3,,No,No,No
366,despejado,13.3,-4.4,29.0,5.6,0,16.1,30.1,,No,No,No
1740,nublado,13.3,5.6,60.0,13.0,40,16.1,29.6,,No,No,No
1832,despejado,4.4,-8.9,38.0,11.1,0,16.1,30.0,,No,No,No
1152,parcialmente nublado,1.7,-13.3,33.0,24.1,320,16.1,29.9,,No,No,No
3865,despejado,24.0,12.0,47.0,0.0,0,16.1,30.0,,No,No,No
2179,despejado,3.3,-3.9,60.0,13.0,300,16.1,29.8,,No,No,No
2480,parcialmente nublado,18.3,3.9,39.0,14.8,40,16.1,29.9,,No,No,No
6398,principalmente_nublado,16.1,-2.8,27.0,5.6,0,16.1,30.1,,No,No,No
1449,nubes dispersas,17.2,7.8,54.0,9.3,10,16.1,29.9,,No,No,No
2039,nublado,3.3,-12.2,32.0,7.4,0,16.1,30.0,,No,No,No
688,despejado,15.6,12.8,83.0,0.0,0,12.9,30.3,,No,No,No
8310,despejado,17.2,3.9,41.0,11.1,0,16.1,30.2,,No,No,No
6943,nublado,14.4,3.9,49.0,5.6,0,16.1,30.1,,No,No,No
493,despejado,6.1,-3.3,51.0,7.4,0,16.1,30.1,,No,No,No
726,despejado,7.2,0.0,60.0,0.0,0,16.1,30.4,,No,No,No
1638,despejado,11.7,3.3,57.0,7.4,0,16.1,30.0,,No,No,No
5399,llovizna,11.1,8.3,83.0,9.3,0,4.0,29.9,0.0,No,Si,No
7726,despejado,11.7,0.0,45.0,5.6,260,16.1,29.8,,No,No,No
1213,despejado,11.7,2.8,55.0,22.2,50,16.1,30.0,,No,No,No
2743,despejado,2.2,-4.4,62.0,11.1,0,16.1,30.2,,No,No,No
3245,despejado,1.7,-10.0,42.0,0.0,0,16.1,30.1,,No,No,No
1755,despejado,-2.8,-12.8,47.0,11.1,300,12.9,30.0,,No,No,No
362,despejado,23.3,10.6,45.0,5.6,0,12.9,30.1,,No,No,No
433,principalmente_nublado,20.0,10.6,55.0,14.8,80,16.1,30.3,,No,No,No
6980,llovizna,20.6,19.4,93.0,0.0,0,9.7,30.0,2.3,No,Si,No
288,despejado,3.9,-13.3,28.0,,0,16.1,30.0,,No,No,No
1559,llovizna,10.6,10.0,96.0,13.0,80,9.7,29.9,2.3,No,Si,No
4443,despejado,16.7,12.8,78.0,0.0,0,12.9,30.3,,No,No,No
781,principalmente_nublado,18.9,10.0,56.0,0.0,0,16.1,29.8,,No,No,No
910,despejado,9.4,-5.0,36.0,5.6,60,16.1,30.3,,No,No,No
2267,despejado,30.6,18.9,49.0,5.6,0,11.3,30.1,,No,No,No
3659,despejado,3.3,-11.1,35.0,0.0,0,16.1,30.4,,No,No,No
5058,nublado,17.8,6.7,48.0,7.4,210,16.1,29.9,,No,No,No
1404,bruma,19.4,16.7,84.0,0.0,0,8.0,30.0,0.0,No,No,No
5035,despejado,25.0,17.2,62.0,5.6,0,12.9,30.1,,No,No,No
1479,despejado,18.9,-10.0,13.0,9.3,0,16.1,30.2,,No,No,No
2803,despejado,8.3,2.2,66.0,5.6,300,16.1,30.4,,No,No,No
7061,parcialmente nublado,25.6,16.1,56.0,7.4,0,14.5,30.0,,No,No,No
5008,parcialmente nublado,26.1,16.7,56.0,13.0,170,11.3,30.0,,No,No,No
2349,despejado,26.7,5.6,26.0,7.4,0,14.5,30.0,,No,No,No
7502,nublado,12.2,6.1,66.0,0.0,0,16.1,29.6,,No,No,No
278,despejado,-3.3,-15.0,41.0,18.5,40,16.1,30.1,,No,No,No
2565,parcialmente nublado,25.0,11.0,41.0,13.0,280,16.1,30.0,,No,No,No
6178,nubes dispersas,26.0,9.0,34.0,16.7,250,16.1,30.0,,No,No,No
5442,despejado,12.2,-2.8,35.0,7.4,0,16.1,30.2,,No,No,No
980,parcialmente nublado,6.1,-6.1,42.0,25.9,290,16.1,29.7,,No,No,No
2128,despejado,7.2,-9.4,30.0,11.1,0,16.1,30.2,,No,No,No
4046,despejado,2.8,-6.1,52.0,16.7,240,16.1,30.3,,No,No,No
7699,nublado,10.0,-2.2,43.0,7.4,300,16.1,30.1,,No,No,No
6105,nublado,16.7,14.4,86.0,0.0,0,11.3,30.0,,No,No,No
7020,despejado,0.6,-10.0,46.0,7.4,0,16.1,30.3,,No,No,No
1917,despejado,15.6,0.6,36.0,5.6,30,16.1,30.0,,No,No,No
1923,despejado,6.7,0.0,63.0,13.0,80,16.1,30.1,,No,No,No
7910,nublado,16.7,13.9,84.0,7.4,70,12.9,30.1,,No,No,No
1821,despejado,8.3,1.1,61.0,9.3,0,16.1,30.2,,No,No,No
6634,despejado,-15.0,-26.1,39.0,16.7,310,16.1,30.3,,No,No,No
80,despejado,2.8,-10.6,37.0,0.0,0,16.1,30.4,,No,No,No
3380,nubes dispersas,1.7,-12.8,34.0,33.3,280,16.1,29.8,,No,No,No
7515,nublado,20.6,19.4,93.0,0.0,0,4.8,30.0,,No,No,No
3397,nublado,13.9,12.2,89.0,18.5,180,8.0,29.5,0.5,No,No,No
1400,despejado,7.2,-8.3,33.0,11.1,0,16.1,30.3,,No,No,No
1316,nublado,-1.1,-3.9,82.0,5.6,0,11.3,29.7,0.0,No,No,No
2930,despejado,6.7,-1.1,58.0,11.1,0,14.5,30.0,,No,No,No
6200,despejado,12.2,6.7,69.0,11.1,0,16.1,30.4,,No,No,No
7554,despejado,16.1,12.2,78.0,0.0,0,11.3,30.3,,No,No,No
7626,nublado,18.9,17.8,93.0,5.6,0,2.8,29.8,1.0,No,No,No
7044,bruma,23.3,15.0,59.0,11.1,0,9.7,30.1,,No,No,No
105,despejado,3.9,-7.2,45.0,9.3,0,16.1,30.0,,No,No,No
1720,despejado,22.8,12.8,53.0,11.1,0,16.1,30.1,,No,No,No
6784,bruma,7.8,5.0,83.0,9.3,0,9.7,29.9,,No,No,No
44,despejado,12.8,-5.0,29.0,13.0,240,16.1,30.0,,No,No,No
1735,despejado,3.9,-10.0,36.0,5.6,0,16.1,30.0,,No,No,No
5180,despejado,7.8,2.2,68.0,20.4,50,16.1,30.1,,No,No,No
2307,nubes dispersas,12.8,2.8,51.0,13.0,240,16.1,29.4,,No,No,No
451,principalmente_nublado,11.1,9.4,89.0,9.3,0,8.0,29.8,,No,No,No
1502,despejado,7.2,1.1,65.0,,0,16.1,30.0,,No,No,No
7359,nublado,8.3,6.1,86.0,7.4,40,4.8,29.6,0.0,No,No,No
1711,llovizna,12.8,11.7,93.0,16.7,170,4.0,29.6,0.0,No,Si,No
7282,nublado,9.0,7.0,87.0,9.3,290,8.0,29.6,,No,No,No
1742,despejado,15.6,-3.3,27.0,9.3,230,16.1,29.8,,No,No,No
7973,despejado,30.0,6.1,22.0,9.3,0,12.9,30.0,,No,No,No
7622,nublado,-5.0,-9.4,72.0,13.0,60,12.9,30.4,,No,No,No
2830,nublado,-1.7,-10.6,51.0,11.1,0,16.1,30.0,,No,No,No
7379,desconocido,20.0,1.0,28.0,,0,,,,No,No,No
1488,nublado,13.9,11.7,87.0,7.4,360,16.1,30.1,,No,No,No
1492,nubes dispersas,2.2,-12.8,33.0,18.5,50,16.1,30.1,,No,No,No
6965,llovizna,8.9,7.2,89.0,24.1,80,4.8,29.7,3.0,No,Si,No
5596,despejado,3.9,-5.6,50.0,13.0,290,16.1,29.9,,No,No,No
2785,despejado,6.7,-6.1,40.0,13.0,280,16.1,29.8,,No,No,No
1334,nublado,3.9,-13.9,27.0,5.6,0,16.1,30.1,,No,No,No
21,despejado,3.9,-5.0,53.0,0.0,0,16.1,30.3,,No,No,No
3616,bruma,13.3,10.0,80.0,7.4,60,6.4,29.7,,No,No,No
1352,nublado,3.3,-12.2,32.0,7.4,0,16.1,30.0,,No,No,No
5611,despejado,26.1,12.2,42.0,11.1,0,16.1,30.1,,No,No,No
812,nublado,14.4,6.1,58.0,0.0,0,16.1,30.1,,No,No,No
2707,nublado,11.1,0.6,49.0,5.6,0,16.1,30.0,,No,No,No
225,nublado,8.9,2.8,66.0,9.3,180,16.1,29.7,,No,No,No
6830,despejado,11.7,-2.2,38.0,9.3,300,16.1,29.9,,No,No,No
7157,despejado,15.6,-3.3,27.0,9.3,230,16.1,29.8,,No,No,No
7585,despejado,9.4,0.0,52.0,13.0,160,16.1,30.2,,No,No,No
5579,llovizna,20.6,19.4,93.0,0.0,0,8.0,30.0,2.3,No,Si,No
1462,despejado,20.0,12.8,63.0,0.0,0,16.1,30.1,,No,No,No
7700,bruma,30.0,17.8,48.0,7.4,180,9.7,30.1,,No,No,No
2447,parcialmente nublado,15.0,2.8,44.0,0.0,0,16.1,29.9,,No,No,No
1237,despejado,19.4,11.7,61.0,0.0,0,12.9,30.3,,No,No,No
3644,despejado,-1.1,-15.6,33.0,7.4,20,16.1,30.4,,No,No,No
1753,despejado,9.4,-3.9,39.0,14.8,360,16.1,29.9,,No,No,No
3330,nublado,10.6,5.0,68.0,11.1,0,16.1,29.7,,No,No,No
4518,despejado,2.8,-13.3,30.0,20.4,300,16.1,29.9,,No,No,No
8055,nublado,11.7,2.8,55.0,0.0,0,16.1,29.9,,No,No,No
6160,despejado,30.0,6.1,22.0,9.3,0,12.9,30.0,,No,No,No
7512,despejado,11.1,6.1,71.0,0.0,0,16.1,29.8,,No,No,No
3873,nublado,9.4,7.2,86.0,7.4,70,16.1,29.8,0.0,No,No,No
301,despejado,2.8,-6.1,52.0,11.1,0,16.1,30.3,,No,No,No
5074,bruma,15.0,10.6,75.0,0.0,0,9.7,29.9,,No,No,No
1896,despejado,-0.6,-10.0,50.0,13.0,360,16.1,30.1,,No,No,No
6430,despejado,5.6,-8.9,35.0,0.0,0,16.1,30.3,,No,No,No
1032,despejado,-3.3,-15.0,41.0,,0,16.1,30.6,,No,No,No
6887,nublado,10.0,8.3,89.0,7.4,30,6.4,29.7,,No,No,No
3533,despejado,-0.6,-11.1,46.0,16.7,310,16.1,30.2,,No,No,No
6650,desconocido,17.2,16.9,98.0,,0,,,,No,No,No
4684,nubes dispersas,21.1,12.8,59.0,0.0,0,14.5,30.0,,No,No,No
1448,llovizna,9.4,2.2,61.0,9.3,30,14.5,30.0,0.0,No,Si,No
3165,nublado,20.0,16.7,81.0,7.4,250,11.3,30.0,,No,No,No
3197,nublado,19.0,17.0,88.0,5.6,170,6.4,29.9,,No,No,No
7731,parcialmente nublado,0.6,-11.7,40.0,7.4,0,16.1,30.0,,No,No,No
5042,despejado,5.0,-7.8,40.0,22.2,260,16.1,29.9,,No,No,No
341,bruma,20.6,16.7,78.0,0.0,0,9.7,30.1,,No,No,No
4617,nublado,8.3,2.8,68.0,11.1,0,16.1,29.6,,No,No,No
4718,despejado,17.2,7.8,54.0,5.6,70,16.1,30.3,,No,No,No
8380,nieve ligera,-5.6,-10.0,72.0,22.2,310,2.8,29.8,0.0,No,No,Si
5932,nublado,18.9,12.2,65.0,0.0,0,14.5,29.7,,No,No,No
407,principalmente_nublado,22.2,17.2,73.0,9.3,160,16.1,30.1,,No,No,No
8037,despejado,8.9,0.6,56.0,0.0,0,16.1,30.4,,No,No,No
5259,despejado,23.3,17.8,71.0,,0,16.1,30.1,,No,No,No
1987,nublado,10.0,-2.2,43.0,16.7,290,16.1,29.9,,No,No,No
2350,despejado,7.2,-3.9,46.0,,0,16.1,30.1,,No,No,No
4598,nieve ligera,-3.3,-7.8,71.0,16.7,70,2.0,30.1,0.3,No,No,Si
5316,nublado,9.4,7.8,90.0,22.2,70,4.8,29.8,0.0,No,No,No
1862,llovizna,11.7,11.1,96.0,0.0,0,4.0,29.9,0.0,No,Si,No
2225,principalmente_nublado,24.0,20.0,78.0,7.4,210,12.9,30.0,,No,No,No
4203,principalmente_nublado,25.0,17.8,64.0,0.0,0,16.1,29.9,,No,No,No
3107,despejado,15.0,-0.6,35.0,16.7,250,16.1,29.8,,No,No,No
3750,despejado,23.9,16.1,62.0,0.0,0,11.3,30.1,,No,No,No
6613,nublado,18.3,13.9,75.0,0.0,0,14.5,30.1,,No,No,No
6531,nubes dispersas,22.8,18.9,79.0,11.1,0,11.3,30.0,,No,No,No
3360,despejado,1.7,-8.3,48.0,7.4,260,16.1,30.1,,No,No,No
2711,despejado,10.6,1.7,54.0,11.1,160,16.1,30.3,,No,No,No
3460,despejado,17.8,10.6,63.0,5.6,0,11.3,29.9,,No,No,No
133,llovizna,6.1,3.9,86.0,11.1,60,11.3,29.4,0.5,No,Si,No
4964,despejado,27.0,9.0,32.0,5.6,270,16.1,30.0,,No,No,No
7618,nublado,13.9,3.3,49.0,7.4,170,16.1,30.1,,No,No,No
1478,despejado,16.7,6.7,52.0,0.0,0,16.1,30.1,,No,No,No
3525,llovizna,6.1,3.9,86.0,7.4,0,8.0,29.5,0.3,No,Si,No
6326,despejado,-5.0,-16.7,40.0,,0,16.1,30.0,,No,No,No
6628,parcialmente nublado,6.7,-2.8,51.0,9.3,310,16.1,30.1,,No,No,No
1981,despejado,23.0,13.0,53.0,13.0,260,16.1,30.1,,No,No,No
2635,despejado,8.3,-2.8,46.0,13.0,30,16.1,30.4,,No,No,No
6719,principalmente_nublado,4.4,-6.1,47.0,7.4,0,16.1,29.7,,No,No,No
5470,nublado,26.1,14.4,48.0,18.5,360,16.1,30.0,,No,No,No
8053,nieve,-0.6,-2.2,89.0,9.3,0,0.8,30.1,0.3,Si,No,Si
822,lluvia,6.1,5.0,93.0,13.0,70,4.0,29.8,1.0,No,Si,No
8197,despejado,10.0,-3.3,39.0,5.6,180,16.1,30.3,,No,No,No
4918,nublado,17.8,10.6,63.0,13.0,60,16.1,30.3,,No,No,No
8118,nublado,3.9,-9.4,38.0,18.5,60,16.1,30.0,,No,No,No
2589,llovizna,6.1,4.4,89.0,7.4,40,8.0,29.8,3.8,No,Si,No
4432,despejado,-2.8,-16.1,36.0,16.7,280,16.1,30.0,,No,No,No
4891,despejado,11.7,-4.4,32.0,13.0,20,16.1,30.0,,No,No,No
7964,despejado,22.0,20.0,88.0,7.4,260,16.1,29.9,,No,No,No
6997,despejado,5.0,-6.1,45.0,14.8,50,16.1,30.3,,No,No,No
2533,nublado,11.7,8.9,83.0,14.8,70,14.5,29.8,,No,No,No
2507,despejado,8.9,-13.3,20.0,9.3,0,16.1,29.8,,No,No,No
5264,nublado,3.3,-5.0,55.0,16.7,290,16.1,30.0,,No,No,No
4174,nublado,27.8,13.3,41.0,11.1,0,12.9,29.6,,No,No,No
6464,nubes dispersas,2.8,-3.9,62.0,7.4,280,16.1,29.9,,No,No,No
5837,nublado,8.3,5.0,80.0,16.7,70,14.5,29.9,,No,No,No
1582,parcialmente nublado,25.6,13.3,46.0,13.0,280,14.5,29.7,,No,No,No
6607,despejado,10.0,-3.3,39.0,5.6,180,16.1,30.3,,No,No,No
6999,despejado,27.8,18.3,56.0,7.4,0,12.9,30.0,,No,No,No
5067,despejado,13.3,-4.4,29.0,7.4,0,16.1,30.2,,No,No,No
5793,parcialmente nublado,19.4,13.3,68.0,9.3,20,16.1,30.1,,No,No,No
5830,nublado,8.3,6.7,90.0,11.1,60,4.8,30.0,,No,No,No
7133,despejado,-3.3,-17.2,34.0,,0,16.1,29.8,,No,No,No
3005,despejado,18.3,7.2,48.0,9.3,0,16.1,30.3,,No,No,No
1180,despejado,13.9,7.2,64.0,0.0,0,16.1,30.1,,No,No,No
7174,parcialmente nublado,9.4,-3.3,41.0,14.8,280,16.1,29.9,,No,No,No
5319,nublado,1.1,-9.4,46.0,5.6,0,16.1,30.2,,No,No,No
888,despejado,23.9,14.4,55.0,7.4,70,14.5,30.2,,No,No,No
3470,despejado,26.1,13.3,45.0,7.4,0,16.1,30.1,,No,No,No
1044,despejado,23.3,12.8,52.0,9.3,70,16.1,30.2,,No,No,No
7693,desconocido,16.0,12.0,77.0,,0,,,,No,No,No
3359,despejado,25.0,12.8,47.0,13.0,360,16.1,30.1,,No,No,No
2155,despejado,26.0,9.0,34.0,13.0,260,16.1,30.0,,No,No,No
1447,nublado,7.8,2.8,71.0,18.5,280,16.1,29.6,,No,No,No
7423,principalmente_nublado,-1.1,-10.0,51.0,18.5,310,16.1,30.0,,No,No,No
4579,despejado,19.4,5.0,39.0,13.0,70,16.1,30.3,,No,No,No
